,maiorAtraso,margemBrutaAcumulada,prazoMedioRecebimentoVendas,titulosEmAberto,diferencaPercentualRisco,percentualRisco,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,capitalSocial,scorePontualidade,Risco_Baixo,Risco_Medio,Risco_Muito Baixo,cluster
4768,23,0.5306585034,36,246173.7,0.8035714285714285,0.1964285714285714,7851499,2967881,12,4883618,1999,100000,1,1,0,0,0
4769,24,0.3944431124,15,144651.38,0.7142857142857142,0.2857142857142857,34212141,16309174,7,17902967,2006,500000,0,1,0,0,0
4770,5,0.6075732943,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
4771,15,0.4630299826,0,2000.0,0.9107142857142856,0.0892857142857142,1568216,0,12,0,2008,30000,0,0,0,1,1
4772,0,0.0,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,0,0,0,1,1
4773,0,0.0,0,0.0,0.7678571428571428,0.2321428571428571,26177587,25304999,1,872588,2011,4770000,0,1,0,0,0
4774,0,0.0,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,0,0,0,1,1
4775,0,0.0,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,0,0,0,1,1
4776,14,0.3061344859,0,0.0,0.7857142857142857,0.2142857142857142,3339434,0,12,0,2012,30000,1,1,0,0,0
4777,11,0.3860957805,52,152036.56,0.6964285714285714,0.3035714285714285,9122262,4601355,12,4520907,2016,200000,0,1,0,0,0
4778,0,0.5803534392,0,0.0,0.6607142857142857,0.3392857142857142,0,0,1,0,2011,0,1,0,1,0,3
4779,4,0.37871875,32,6980.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
4780,93,0.5669856041,0,0.0,0.5892857142857142,0.4107142857142857,1112885,0,5,0,2010,10000,1,0,1,0,3
4781,2,0.4292493181,0,0.0,0.9642857142857142,0.0357142857142857,4330262,0,12,0,2002,400000,1,0,0,1,1
4782,5,0.6075732943,0,0.0,0.8214285714285714,0.1785714285714285,26177587,7965993,3,18211594,1997,4770000,1,1,0,0,0
4783,0,0.5530917739,0,0.0,0.75,0.25,281484,0,12,0,1995,5000,1,1,0,0,0
4784,24,1.2085799999999999e-05,0,22733.33,0.5892857142857142,0.4107142857142857,20612921,5290704,12,15322217,1996,80000,0,0,1,0,3
4785,8,0.3623201418,26,50790.0,0.8035714285714285,0.1964285714285714,38249400,8237229,8,30012171,2000,500000,0,1,0,0,0
4786,27,0.5835030858,0,0.0,0.6785714285714285,0.3214285714285714,6106881,0,12,0,2007,100000,1,0,1,0,3
4787,69,0.0,0,0.0,0.8571428571428571,0.1428571428571428,3139794,2372529,12,767265,2003,1000000,0,1,0,0,0
4788,22,0.4459889501,0,0.0,0.8571428571428571,0.1428571428571428,96713252,0,12,0,1979,1772000,1,1,0,0,0
4789,6,0.4632769629,0,0.0,0.6964285714285714,0.3035714285714285,80480292,0,12,0,2000,6000,1,1,0,0,0
4790,4,0.4739860289,0,0.0,0.5357142857142857,0.4642857142857142,772398,0,12,0,2019,100000,1,0,1,0,3
4791,47,0.0,0,0.0,0.6607142857142857,0.3392857142857142,6296357,2642587,10,3653770,1995,100000,0,0,1,0,3
4792,20,0.1905198559,4,1246.0,0.6785714285714285,0.3214285714285714,10242145,0,12,0,1997,100000,0,0,1,0,3
4793,11,0.2777570091,33,88113.6,0.75,0.25,11738580,0,6,0,2004,500000,0,1,0,0,0
4794,4,0.37871875,32,6980.0,0.9642857142857142,0.0357142857142857,3867525,1656645,12,2210880,2010,80000,1,0,0,1,1
4795,35,0.0,0,0.0,0.8214285714285714,0.1785714285714285,73301644,26350029,6,46951615,1994,3600000,0,1,0,0,0
4796,17,0.37059627149999996,0,73553.68,0.75,0.25,20380171,10795346,12,9584825,1986,1600000,0,1,0,0,0
4797,0,0.4755399648,0,0.0,0.6785714285714285,0.3214285714285714,62082,0,4,0,2015,70000,1,0,1,0,3
4798,5,0.4242667615,34,182860.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
4799,0,0.4560373794,0,0.0,0.6428571428571428,0.3571428571428571,384231,0,12,0,2008,6000,1,0,1,0,3
4800,18,0.41528568340000005,0,2853.33,0.375,0.6249999999999999,728289,0,12,0,2019,100000,1,0,0,0,3
4801,32,0.37875032159999994,38,537860.61,1.0,0.0,0,16209878,10,28390609,2006,11214526,0,0,0,1,1
4802,4,0.4527411394,22,31096.58,0.8571428571428571,0.1428571428571428,4064601,0,12,0,1992,500000,1,1,0,0,0
4803,13,0.4256613191,31,14025.0,0.4642857142857142,0.5357142857142857,5436263,2058404,6,3377859,2016,30000,1,0,0,0,3
4804,4,0.47991885310000004,50,42056.41,0.9107142857142856,0.0892857142857142,4838146,1458743,12,3379403,1991,100000,1,0,0,1,1
4805,3,0.5126153152,114,765000.0,0.8571428571428571,0.1428571428571428,21535245,7235384,3,14299861,2018,1000000,1,1,0,0,0
4806,5,0.6391596090999999,0,0.0,0.875,0.125,1879984,0,12,0,2007,5000,1,1,0,0,0
4807,34,0.0,0,0.0,0.75,0.25,1353047,548226,12,804821,2011,200000,0,1,0,0,0
4808,3,0.5489295201,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
4809,3,0.5489295201,0,0.0,0.75,0.25,1080456,0,12,0,1973,50000,1,1,0,0,0
4810,27,0.5185961055,29,8534.0,0.5535714285714285,0.4464285714285714,1549367,0,12,0,2013,120000,1,0,1,0,3
4811,3,0.5082655829,0,0.0,0.8214285714285714,0.1785714285714285,100943844,33932839,12,67011005,1969,10354000,1,1,0,0,0
4812,3,0.37377278840000006,0,21416.0,0.9107142857142856,0.0892857142857142,51818185,24669741,12,27148444,2003,4500000,1,0,0,1,1
4813,0,0.2889611768,0,0.0,0.8571428571428571,0.1428571428571428,30932209,0,12,0,2001,68369088,1,1,0,0,0
4814,3,0.6083744908,0,0.0,0.8035714285714285,0.1964285714285714,8211664,2799455,12,5412209,1996,70000,1,1,0,0,0
4815,41,0.34110636200000005,0,2760.0,0.6071428571428571,0.3928571428571428,43509979,18213246,12,25296733,1990,600000,0,0,1,0,3
4816,3,0.0,0,0.0,0.7142857142857142,0.2857142857142857,214578169,114719403,12,99858766,2016,28000,0,1,0,0,0
4817,3,0.5674677288000001,0,0.0,0.8035714285714285,0.1964285714285714,2412116,0,12,0,2010,100000,1,1,0,0,0
4818,15,0.5458447443,0,0.0,0.4821428571428571,0.5178571428571428,1533228,0,12,0,2019,10000,1,0,0,0,3
4819,4,0.382102052,19,36736.13,0.9107142857142856,0.0892857142857142,200771296,36737624,12,164033672,1982,350000,1,0,0,1,1
4820,19,0.6274810679999999,0,102962.08,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
4821,19,0.6274810679999999,0,102962.08,0.8035714285714285,0.1964285714285714,1558735,1026509,12,532226,2018,200000,1,1,0,0,0
4822,37,0.3418942725,0,0.0,0.6428571428571428,0.3571428571428571,757693,385214,12,372479,2013,10000,0,0,1,0,3
4823,9,0.4177026042,0,0.0,0.6964285714285714,0.3035714285714285,186809,0,12,0,2015,140000,1,1,0,0,0
4824,24,0.3215564843,0,0.0,0.4821428571428571,0.5178571428571428,292308,0,12,0,2012,65000,0,0,0,0,3
4825,0,0.45218818200000005,37,4944.9,0.5535714285714285,0.4464285714285714,814117,0,8,0,2015,5000,1,0,1,0,3
4826,46,0.467796779,0,0.0,0.625,0.375,6368223,4411857,7,1956366,2009,700000,0,0,1,0,3
4827,9,0.5405325154,34,7334.85,0.4642857142857142,0.5357142857142857,749663,0,12,0,2015,95400,1,0,0,0,3
4828,4,0.5436747955,39,706540.0,0.75,0.2499999999999999,5108914,2753927,12,2354987,2018,95400,1,1,0,0,0
4829,3,0.3999942842,0,0.0,0.8571428571428571,0.1428571428571428,42067265,10595491,12,31471774,1998,475004,1,1,0,0,0
4830,8,0.3448509175,27,11099.16,0.9107142857142856,0.0892857142857142,11239476,7239476,12,4000000,2009,500000,1,0,0,1,1
4831,0,0.6436423155,24,12924.0,0.75,0.25,1867217,0,12,0,2016,70000,1,1,0,0,0
4832,10,0.40953781219999996,39,9392.0,0.7142857142857142,0.2857142857142857,709943,37238,7,672705,1995,100000,1,1,0,0,0
4833,2,0.2616098406,8,1872.93,0.7321428571428571,0.2678571428571428,5883801,2774316,12,3109485,2008,150000,1,1,0,0,0
4834,4,0.0,0,0.0,0.8035714285714285,0.1964285714285714,2926301201,1063528888,12,1862772313,2010,9000,0,1,0,0,2
4835,629,0.3560265219,0,0.0,0.8214285714285714,0.1785714285714285,3733211,0,12,0,2002,20000,1,1,0,0,0
4836,206,0.0,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,0,0,0,1,1
4837,3,0.0,0,0.0,0.8571428571428571,0.1428571428571428,1859944,0,12,0,2014,200000,0,1,0,0,0
4838,30,0.316048996,32,8300.0,0.5714285714285714,0.4285714285714285,25490402,8747411,7,16742991,2017,100000,1,0,1,0,3
4839,6,0.43679607020000005,41,21826.38,0.9107142857142856,0.0892857142857142,13676139,6911846,12,6764293,2003,700000,0,0,0,1,1
4840,175,0.48700381270000004,20,286602.51,0.8571428571428571,0.1428571428571428,52678750,16340240,12,36338510,1979,8049257,1,1,0,0,0
4841,25,0.37167603340000005,63,176480.0,0.75,0.25,12123699,3323523,12,8800176,2008,0,1,1,0,0,0
4842,0,0.40364155240000005,0,0.0,0.6785714285714285,0.3214285714285714,155989,0,12,0,2017,10000,1,0,1,0,3
4843,41,0.34110636200000005,0,2760.0,0.6071428571428571,0.3928571428571428,43509979,18213246,12,25296733,1990,600000,0,0,1,0,3
4844,0,0.5671064697,86,8566.4,0.8571428571428571,0.1428571428571428,52583015,0,12,0,1991,600000,1,1,0,0,0
4845,6,0.43679607020000005,41,21826.38,0.9107142857142856,0.0892857142857142,13676139,6911846,12,6764293,2003,700000,0,0,0,1,1
4846,0,0.40364155240000005,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
4847,0,0.5142709494,5,3666.6,0.5357142857142857,0.4642857142857142,744512,0,12,0,2019,5000,1,0,1,0,3
4848,27,0.4623759002,37,10726.87,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
4849,19,0.23064070820000002,29,60326.66,0.8035714285714285,0.1964285714285714,3848375,1190752,12,2657623,2014,200000,1,1,0,0,0
4850,6,0.0,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,0,0,0,1,1
4851,12,0.0,0,0.0,0.8035714285714285,0.1964285714285714,149238970,63453409,6,85785561,2019,30515674,0,1,0,0,0
4852,8,0.3539798522,0,0.0,0.8035714285714285,0.1964285714285714,45970338,0,12,0,2010,18022391,1,1,0,0,0
4853,0,0.37181897049999996,0,0.0,0.8571428571428571,0.1428571428571428,20210464,0,12,0,2004,1666666,1,1,0,0,0
4854,41,0.34110636200000005,0,2760.0,0.6071428571428571,0.3928571428571428,43509979,18213246,12,25296733,1990,600000,0,0,1,0,3
4855,33,0.46316039189999997,52,724734.01,0.6428571428571428,0.3571428571428571,9846324,0,3,0,2017,200000,1,0,1,0,3
4856,4,0.3632907397,74,13390.98,0.5357142857142857,0.4642857142857142,915497,0,12,0,2017,40000,1,0,1,0,3
4857,9,0.4690957976,0,0.0,0.8571428571428571,0.1428571428571428,1346187,255267,12,1090920,2005,20000,1,1,0,0,0
4858,2,0.0,0,0.0,0.5892857142857142,0.4107142857142857,1409254,729860,12,679394,2016,80000,0,0,1,0,3
4859,11,0.0,0,0.0,0.7142857142857142,0.2857142857142857,80654482,22554425,12,58100057,2013,3000000,0,1,0,0,0
4860,17,0.0,0,0.0,0.8035714285714285,0.1964285714285714,8680666,3035735,12,5644931,2003,70000,0,1,0,0,0
4861,18,0.5230782572,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,0,0,0,1,1
4862,10,0.40953781219999996,39,9392.0,0.7142857142857142,0.2857142857142857,709943,37238,7,672705,1995,100000,1,1,0,0,0
4863,18,0.5230782572,0,0.0,0.8571428571428571,0.1428571428571428,2683108,926164,7,1756944,2011,40000,0,1,0,0,0
4864,0,0.4077861595,39,3006.72,0.6071428571428571,0.3928571428571428,1092346,0,12,0,2016,30000,1,0,1,0,3
4865,3,0.33798390659999994,0,0.0,0.5535714285714285,0.4464285714285714,1520292,0,12,0,2018,100000,1,0,1,0,3
4866,6,0.0,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,0,0,0,1,1
4867,149,0.306579662,59,599964.04,0.75,0.25,23698677,11332791,4,12365886,1995,3500000,0,1,0,0,0
4868,0,0.40364155240000005,0,0.0,0.6785714285714285,0.3214285714285714,155989,0,12,0,2017,10000,1,0,1,0,3
4869,27,0.4623759002,37,10726.87,0.5892857142857142,0.4107142857142857,1025771,0,12,0,1996,70000,1,0,1,0,3
4870,43,0.0,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,0,0,0,1,1
4871,2,0.5199157944,33,9232.16,0.8571428571428571,0.1428571428571428,3869251,0,12,0,1979,45000,1,1,0,0,0
4872,16,0.6387542857,23,7000.0,0.6607142857142857,0.3392857142857142,1652710,0,12,0,1987,300000,1,0,1,0,3
4873,0,0.4679269506,0,0.0,0.75,0.25,2584484,0,6,0,2008,99800,1,1,0,0,0
4874,0,0.3866329387,0,22692.0,0.8035714285714285,0.1964285714285714,0,0,1,0,2007,400000,1,1,0,0,0
4875,0,0.38876296039999997,0,0.0,0.8571428571428571,0.1428571428571428,3023736,1175168,12,1848568,2018,100000,1,1,0,0,0
4876,9,0.5512329923,29,5210.0,0.6964285714285714,0.3035714285714285,921507,0,12,0,2005,20000,0,1,0,0,0
4877,2,0.7015738964,0,0.0,0.6428571428571428,0.3571428571428571,450996,0,12,0,2018,100000,1,0,1,0,3
4878,0,0.3605343504,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
4879,0,0.3605343504,0,0.0,0.75,0.2499999999999999,567440,212292,12,355148,2013,100000,1,1,0,0,0
4880,60,0.4485772496,36,368372.0,0.9107142857142856,0.0892857142857142,46145958,10304339,12,35841619,2006,1000000,0,0,0,1,1
4881,14,0.0,0,0.0,0.8928571428571428,0.1071428571428571,28938275,13494954,3,15443321,1995,6450000,0,0,0,1,1
4882,8,0.0,0,0.0,0.7142857142857142,0.2857142857142857,800203,301680,12,498523,2013,78800,0,1,0,0,0
4883,0,0.4440340746,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
4884,18,0.4448676845,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
4885,18,0.4448676845,0,0.0,0.5892857142857142,0.4107142857142857,11075,5538,12,5537,2018,15000,1,0,1,0,3
4886,17,0.3484855989,66,87477.43,0.8571428571428571,0.1428571428571428,20764273,0,7,0,2014,600000,0,1,0,0,0
4887,0,0.1459208279,0,0.0,0.7678571428571428,0.2321428571428571,2145850,1615461,12,530389,2019,400000,1,1,0,0,0
4888,14,0.3093371409,0,0.0,0.8392857142857142,0.1607142857142857,3643358,339251,12,3304107,2010,500000,1,1,0,0,0
4889,4,0.5128469378,0,0.0,0.6428571428571428,0.3571428571428571,1101524,0,12,0,2011,200000,1,0,1,0,3
4890,29,0.6599290191,0,0.0,0.6428571428571428,0.3571428571428571,540410,122844,12,417566,2006,10000,1,0,1,0,3
4891,0,0.40364155240000005,0,0.0,0.6785714285714285,0.3214285714285714,155989,0,12,0,2017,10000,1,0,1,0,3
4892,3,0.522761515,0,0.0,0.6964285714285714,0.3035714285714285,205592,91399,12,114193,2015,50000,1,1,0,0,0
4893,0,0.0,0,0.0,0.7321428571428571,0.2678571428571428,2227876,0,12,0,2007,100000,1,1,0,0,0
4894,3,0.2209998288,0,0.0,0.625,0.375,432201,0,8,0,2001,100000,1,0,1,0,3
4895,0,0.6130800654,0,0.0,0.6785714285714285,0.3214285714285714,901481,0,12,0,2017,100000,1,0,1,0,3
4896,13,0.2194002789,33,5832.0,0.4821428571428571,0.5178571428571428,0,0,1,0,2008,220000,0,0,0,0,3
4897,0,0.4440340746,0,0.0,0.8571428571428571,0.1428571428571428,1836590,560373,1,1276217,2007,2000000,1,1,0,0,0
4898,4,0.4998650872,18,16500.0,0.9107142857142856,0.0892857142857142,4066458,2733836,12,1332622,2003,1000000,1,0,0,1,1
4899,49,0.47549524979999996,54,161410.78,0.8035714285714285,0.1964285714285714,3396494,1015990,12,2380504,1996,10000,0,1,0,0,0
4900,28,0.3649911668,24,11796.6,0.3928571428571428,0.6071428571428571,2718001,0,6,0,2018,100000,1,0,0,0,3
4901,4,0.0,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,0,0,0,1,1
4902,19,0.6274810679999999,0,102962.08,0.8571428571428571,0.1428571428571428,5780003,2109802,7,3670201,2018,200000,1,1,0,0,0
4903,0,0.0,0,0.0,0.9464285714285714,0.0535714285714285,52346301,19193528,12,33152773,2004,10000,0,0,0,1,1
4904,27,0.0,0,0.0,0.5892857142857142,0.4107142857142857,1428476,360787,12,1067689,2013,100000,0,0,1,0,3
4905,32,0.37875032159999994,38,537860.61,0.6964285714285714,0.3035714285714285,43077966,13418412,6,29659554,2010,500000,0,1,0,0,0
4906,43,0.0,0,0.0,0.6964285714285714,0.3035714285714285,94965740,0,12,0,1998,10000,0,1,0,0,0
4907,49,0.47549524979999996,54,161410.78,0.8035714285714285,0.1964285714285714,4131697,0,12,0,1996,10000,0,1,0,0,0
4908,19,0.30019730769999997,97,540375.0,0.75,0.25,36905913,13241064,12,23664849,1995,400000,0,1,0,0,0
4909,4,0.46733657289999997,52,351900.0,0.6607142857142857,0.3392857142857142,4732636,3245357,3,1487279,2010,200000,1,0,1,0,3
4910,8,0.5741542772,3,40293.08,0.6428571428571428,0.3571428571428571,199951733,118469350,12,81482383,2015,1000000,0,0,1,0,3
4911,0,0.0,0,0.0,0.9107142857142856,0.0892857142857142,266200496,0,12,0,2007,1000000,0,0,0,1,1
4912,92,0.0,0,0.0,0.5892857142857142,0.4107142857142857,8212208,1900460,12,6311748,2017,185400,0,0,1,0,3
4913,0,0.3443143003,0,0.0,0.7857142857142857,0.2142857142857142,927000,0,12,0,2011,10000,1,1,0,0,0
4914,29,0.39686511210000003,11,1218.01,0.3928571428571428,0.6071428571428571,1487164,1487164,12,0,2018,200000,1,0,0,0,3
4915,35,0.0,0,0.0,0.5,0.4999999999999999,6824982,2130022,12,4694960,2015,105000,0,0,1,0,3
4916,4,0.5446530761,18,31966.66,0.7857142857142857,0.2142857142857142,2395685,406722,6,1988963,2010,30000,1,1,0,0,0
4917,4,0.0,0,0.0,0.8035714285714285,0.1964285714285714,2926301201,1063528888,12,1862772313,2010,9000,0,1,0,0,2
4918,8,0.5741542772,3,40293.08,0.6428571428571428,0.3571428571428571,199951733,118469350,12,81482383,2015,1000000,0,0,1,0,3
4919,3,0.0,0,0.0,0.6428571428571428,0.3571428571428571,690867,0,12,0,2015,40000,0,0,1,0,3
4920,54,0.5519362721,44,802200.0,0.8571428571428571,0.1428571428571428,10075155,4884113,7,5191042,2014,150000,0,1,0,0,0
4921,16,0.2955400152,0,8600.78,0.4285714285714285,0.5714285714285714,236429,236392,12,37,2018,100000,0,0,0,0,3
4922,0,0.4413395729,0,0.0,0.5892857142857142,0.4107142857142857,1154101,380583,12,773518,2018,95400,1,0,1,0,3
4923,12,0.35083000020000005,0,0.0,0.8571428571428571,0.1428571428571428,43435856,12902641,12,30533215,1986,583490,0,1,0,0,0
4924,14,0.3233516937,49,36118.88,0.4464285714285714,0.5535714285714285,2554851,0,12,0,2017,100000,0,0,0,0,3
4925,3,0.4321381228,28,13800.0,0.9107142857142856,0.0892857142857142,13518323,6195083,12,7323240,1995,100000,1,0,0,1,1
4926,83,0.0,0,0.0,0.7678571428571428,0.2321428571428571,2137570,427535,12,1710035,2014,150000,0,1,0,0,0
4927,5,0.33289286879999996,1,693.33,0.6964285714285714,0.3035714285714285,1162680,835422,12,327258,2004,95000,0,1,0,0,0
4928,0,0.6821172414,259,2900.0,0.5714285714285714,0.4285714285714285,842199,0,12,0,2019,100000,1,0,1,0,3
4929,168,0.6059192308,74,5850.0,0.6607142857142857,0.3392857142857142,4425171,0,12,0,2006,250000,0,0,1,0,3
4930,0,0.4751170147,0,0.0,0.8571428571428571,0.1428571428571428,1814586,0,12,0,1998,20000,1,1,0,0,0
4931,41,0.531556155,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,0,0,0,1,1
4932,53,0.3583783697,51,1985132.91,0.75,0.25,79941043,30280666,12,49660377,1991,500000,0,1,0,0,0
4933,91,0.3831393429,165,362410.6,0.875,0.125,116830799,26774722,12,90056077,2003,2000000,0,1,0,0,0
4934,0,0.0,0,0.0,0.8035714285714285,0.1964285714285714,42940058,10918285,12,32021773,1999,100000,0,1,0,0,0
4935,15,0.0,0,0.0,0.5892857142857142,0.4107142857142857,18046972,0,12,0,2016,905000,0,0,1,0,3
4936,27,0.4292453492,25,18700.68,0.5892857142857142,0.4107142857142857,3354619,0,12,0,2010,2000,0,0,1,0,3
4937,3,0.4185347146,0,29790.46,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
4938,0,0.0,0,0.0,0.5714285714285714,0.4285714285714285,863212,0,12,0,2014,100000,1,0,1,0,3
4939,2,0.4658109107,196,37800.0,0.9642857142857142,0.0357142857142857,19441308,10120704,12,9320604,2009,100000,1,0,0,1,1
4940,4,0.5128469378,0,0.0,0.6428571428571428,0.3571428571428571,1101524,0,12,0,2011,200000,1,0,1,0,3
4941,41,0.531556155,0,0.0,0.6607142857142857,0.3392857142857142,4352201,0,12,0,2012,20000,0,0,1,0,3
4942,0,0.0,0,0.0,0.75,0.25,4742965,0,12,0,2017,75000,0,1,0,0,0
4943,3,0.5679427527,0,0.0,0.75,0.25,624289,0,12,0,2010,20000,1,1,0,0,0
4944,0,0.4737096339,0,0.0,0.8392857142857142,0.1607142857142857,19600844,14814884,12,4785960,1999,95400,1,1,0,0,0
4945,29,0.6369500221,0,0.0,0.375,0.6249999999999999,101104,0,12,0,2018,40000,1,0,0,0,3
4946,7,0.24773162850000002,0,0.0,0.75,0.25,3417523,0,7,0,2010,950000,1,1,0,0,0
4947,3,0.5872821178000001,0,0.0,0.9642857142857142,0.0357142857142857,15539531,1278968,12,14260563,2010,81000,1,0,0,1,1
4948,14,0.0,0,0.0,0.8928571428571428,0.1071428571428571,28938275,13494954,3,15443321,1995,6450000,0,0,0,1,1
4949,3,0.4185347146,0,29790.46,0.8035714285714285,0.1964285714285714,14226617,7142566,12,7084051,2012,400000,1,1,0,0,0
4950,0,0.6190623837,0,0.0,1.0,0.0,16035147,5778798,12,10256349,1966,500000,1,0,0,1,1
4951,18,0.47440188780000003,0,0.0,0.8035714285714285,0.1964285714285714,2442136,1499921,12,942215,1991,600000,1,1,0,0,0
4952,4,0.39995137420000004,0,0.0,0.9464285714285714,0.0535714285714285,3057044,1377360,12,1679684,2014,101000,1,0,0,1,1
4953,6,0.0,0,0.0,0.9107142857142856,0.0892857142857142,21318374,11184396,12,10133978,1998,2474545,0,0,0,1,1
4954,0,0.2486276634,0,0.0,0.8928571428571428,0.1071428571428571,6600795,0,6,0,1980,1000000,1,0,0,1,1
4955,0,0.5438025018,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
4956,0,0.5438025018,0,0.0,0.75,0.2499999999999999,15541533,0,12,0,2019,100000,1,1,0,0,0
4957,2,0.3623975155,0,0.0,0.5357142857142857,0.4642857142857142,0,0,1,0,2019,50000,1,0,1,0,3
4958,21,0.4259094783,38,18360.0,0.875,0.125,25513851,8990612,12,16523239,1984,500000,0,1,0,0,0
4959,8,0.2908974741,0,0.0,0.8571428571428571,0.1428571428571428,662152,0,4,0,2007,0,1,1,0,0,0
4960,5,0.6139476892,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
4961,29,0.6508275983,33,28480.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,0,0,0,1,1
4962,29,0.6508275983,33,28480.0,0.4642857142857142,0.5357142857142857,10065102,0,12,0,2015,200000,0,0,0,0,3
4963,14,0.4689029531,0,0.0,0.5357142857142857,0.4642857142857142,1428476,360787,12,1067689,2013,120000,1,0,1,0,3
4964,69,0.5117554369,51,365200.78,0.6964285714285714,0.3035714285714285,15842218,10139079,12,5703139,1994,250000,0,1,0,0,0
4965,4,0.6278513413,268,318300.0,0.9107142857142856,0.0892857142857142,28328845,7030115,12,21298730,1986,500000,1,0,0,1,1
4966,22,0.4217446292,20,3498.66,0.7678571428571428,0.2321428571428571,1227471,596131,12,631340,1987,100000,0,1,0,0,0
4967,62,0.6189278945000001,80,34503.01,0.6607142857142857,0.3392857142857142,2513236,2511810,12,1426,2012,300000,0,0,1,0,3
4968,64,0.3967381275,79,90626.5,0.8571428571428571,0.1428571428571428,21492072,8508761,12,12983311,2000,40000,1,1,0,0,0
4969,3,0.4227695299,12,2916.0,0.5357142857142857,0.4642857142857142,648784,0,12,0,2016,300000,1,0,1,0,3
4970,6,0.45840505049999997,60,7700.0,0.875,0.125,2728779,0,12,0,2010,50000,1,1,0,0,0
4971,11,0.2777570091,33,88113.6,0.75,0.25,11738580,0,6,0,2004,500000,0,1,0,0,0
4972,5,0.6139476892,0,0.0,0.7321428571428571,0.2678571428571428,14942300,5455181,12,9487119,1996,40000,1,1,0,0,0
4973,41,0.531556155,0,0.0,0.6785714285714285,0.3214285714285714,4352201,0,8,0,2012,20000,0,0,1,0,3
4974,9,0.41656655670000003,0,0.0,0.5357142857142857,0.4642857142857142,3557537,1184007,12,2373530,2016,200000,1,0,1,0,3
4975,0,0.6511965534,264,18666.53,0.8928571428571428,0.1071428571428571,6143222,0,12,0,2012,1000,1,0,0,1,1
4976,69,0.5117554369,51,365200.78,0.7142857142857142,0.2857142857142857,15842218,10139079,9,5703139,1994,250000,0,1,0,0,0
4977,390,0.0,0,0.0,0.7321428571428571,0.2678571428571428,368594111,51783104,8,316811007,2013,16528124,0,1,0,0,0
4978,11,0.2777570091,33,88113.6,0.75,0.25,11738580,0,6,0,2004,500000,0,1,0,0,0
4979,0,0.55819139,39,1020.0,0.8392857142857142,0.1607142857142857,3877424,0,12,0,2006,30000,1,1,0,0,0
4980,87,0.0,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,0,0,0,1,1
4981,87,0.0,0,0.0,0.6071428571428571,0.3928571428571428,4277737,1773951,12,2503786,2010,100000,0,0,1,0,3
4982,4,0.5802123529,87,44617.25,0.875,0.125,895224,0,5,0,2007,10000,1,1,0,0,0
4983,3,0.2435228153,26,38187.99,0.6428571428571428,0.3571428571428571,1696100,1195779,12,500321,2019,3000000,1,0,1,0,3
4984,3,0.42072942090000004,54,2826.9,0.75,0.25,1023199,0,12,0,2012,1000,1,1,0,0,0
4985,3,0.33798390659999994,0,0.0,0.5535714285714285,0.4464285714285714,1520292,0,12,0,2018,100000,1,0,1,0,3
4986,0,0.5270963898,34,6712.77,0.75,0.2499999999999999,673536,333132,12,340404,2011,1000000,1,1,0,0,0
4987,6,0.3992833079,5,334150.0,0.8571428571428571,0.1428571428571428,6610233,2367415,12,4242818,2002,90000,1,1,0,0,0
4988,59,0.2855251496,74,305671.92,0.7321428571428571,0.2678571428571428,83370600,44691855,9,38678745,2014,1400000,0,1,0,0,0
4989,61,0.291586087,0,0.0,0.8571428571428571,0.1428571428571428,82215873,37442448,12,44773425,1997,1000000,1,1,0,0,0
4990,9,0.41656655670000003,0,0.0,0.5892857142857142,0.4107142857142857,2361446,986500,6,1374946,2016,200000,1,0,1,0,3
